?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/UBERON_0001748>	"The dense and irregular connective tissue capsule surrounding a parathyroid gland."	"UMLS:C0927176 NCIT:C33265 EMAPA:35663 FMA:55566 MA:0002676"
<http://purl.obolibrary.org/obo/UBERON_0003421>	"Mesenchyme that is part of a developing vomeronasal organ [Automatically generated definition]."	"EMAPA:18445 EHDAA2:0004103"
<http://purl.obolibrary.org/obo/UBERON_0004063>	"The region of the mantle layer of the neural tube that lies dorsal to the sulcus limitans and contains primarily sensory neurons and interneurons involved in communication of sensory impulses; the alar plate develops into the dorsal horn in the grey matter of the spinal cord."	"VHOG:0000899 EMAPA:17149 EMAPA:17581"
<http://purl.obolibrary.org/obo/GO_0030203>	"The chemical reactions and pathways involving glycosaminoglycans, any of a group of polysaccharides that contain amino sugars."	
<http://purl.obolibrary.org/obo/CL_0000520>		"MESH:D011387"
<http://purl.obolibrary.org/obo/GO_0072002>	"The process whose specific outcome is the progression of the Malpighian tubule over time, from its formation to the mature structure. A Malpighian tubule is a fine, thin-walled excretory tubule in insects which leads into the posterior part of the gut."	
<http://purl.obolibrary.org/obo/UBERON_0001484>	"An articular capsule (or joint capsule) is an envelope surrounding a synovial joint. [WP,unvetted]."	"FMA:34836 EMAPA:37621 SCTID:182238002 galen:JointCapsule MESH:D017746 UMLS:C0206207 Wikipedia:Articular_capsule NCIT:C84388 NCIT:C32259 MA:0001519 GAID:263"
<http://purl.obolibrary.org/obo/GO_0006939>	"A process in which force is generated within smooth muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Smooth muscle differs from striated muscle in the much higher actin/myosin ratio, the absence of conspicuous sarcomeres and the ability to contract to a much smaller fraction of its resting length."	
<http://purl.obolibrary.org/obo/UBERON_0005932>	"Thickening of the proximal end of the hair follicle. Contains rapidly proliferating, rather undifferentiated matrix cells (transient amplifying cells), melanocytes and outer root sheath cells."	"SCTID:361360009 UMLS:C0221962 MA:0000161 EMAPA:18770 FMA:70666 NCIT:C32706"
<http://purl.obolibrary.org/obo/UBERON_0017635>		"FMA:52568"
<http://purl.obolibrary.org/obo/GO_0002359>	"The expansion of a B-1 B cell by cell division. Follows B cell activation."	
<http://purl.obolibrary.org/obo/GO_1900015>	"Any process that modulates the frequency, rate or extent of cytokine production involved in inflammatory response."	
<http://purl.obolibrary.org/obo/GO_0072214>	"The process whose specific outcome is the progression of the metanephric cortex over time, from its formation to the mature structure. The metanephric cortex is the outer region of the metanephros."	
<http://purl.obolibrary.org/obo/CL_0003040>	"A monostratified retinal ganglion cell with large soma and large dendritic field, with medium dendritic arbor, and has dendrites in layers 1 and 5."	
<http://purl.obolibrary.org/obo/UBERON_0001293>	"The renal outer medulla is the region of the kidney that lies between the renal cortex and the renal inner medulla[GO]."	"BTO:0001746 CALOHA:TS-0508 FMA:17733 MA:0001653 EMAPA:28310"
<http://purl.obolibrary.org/obo/GO_0090162>	"The specification and formation of anisotropic intracellular organization of an epithelial cell."	
<http://purl.obolibrary.org/obo/GO_0061265>	"The process in which relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells of the mesonephric nephron tubule as it progresses from its formation to the mature state."	
<http://purl.obolibrary.org/obo/GO_1902017>	"Any process that modulates the frequency, rate or extent of cilium assembly."	
<http://purl.obolibrary.org/obo/NCBITaxon_131221>		"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0001971>		"galen:GastricJuice UMLS:C0017133 MESH:D005750 MA:0002519 Wikipedia:Gastric_juice FMA:62972 NCIT:C32661 BTO:0000501 GAID:1160"
<http://purl.obolibrary.org/obo/GO_2001186>	"Any process that stops, prevents or reduces the frequency, rate or extent of CD8-positive, alpha-beta T cell activation."	
<http://purl.obolibrary.org/obo/GO_0048513>	"Development of a tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."	"Wikipedia:Organogenesis"
<http://purl.obolibrary.org/obo/GO_0032057>	"Any process that stops, prevents or reduces the rate of translation initiation as a result of a stimulus indicating the organism is under stress."	
<http://purl.obolibrary.org/obo/UBERON_0005609>	"Any of the arteries that arise from a bifurcation of the aorta supplying the pelvic or abdomen. Examples: Common iliac artery, External iliac artery, Internal iliac artery."	"Wikipedia:Iliac_artery XAO:0000361 galen:IliacArtery EMAPA:17309 MA:0001971 UMLS:C0020887 BTO:0004665 MESH:D007083 EHDAA:2551 SCTID:244330006 NCIT:C12733 RETIRED_EHDAA2:0000807"
<http://purl.obolibrary.org/obo/GO_0160038>	"The process whose specific outcome is the progression of a somatic sensory system over time from its formation to the mature structure. Somatic sensory system is the sensory system for the sense of touch and pain."	
<http://purl.obolibrary.org/obo/CL_0002307>	"A brush border epithelial cell located in the proximal tubule of the kidney that detects fluid flow."	
<http://purl.obolibrary.org/obo/PR_P33681>	"A CD80 molecule that is encoded in the genome of human."	"UniProtKB:P33681"
<http://purl.obolibrary.org/obo/CL_0000578>	"A cell in vitro that has undergone physical changes as a consequence of a deliberate and specific experimental procedure."	
<http://purl.obolibrary.org/obo/UBERON_0004122>	"Anatomical system that has as its parts the organs concerned with the production and excretion of urine and those concerned with reproduction."	"VHOG:0000286 UMLS:C0042066 GAID:362 MESH:D014566 BTO:0003091 EFO:0003864 galen:GenitoUrinarySystem XAO:0000140 SCTID:278861008 EHDAA:1013 NCIT:C12810 FMA:280610 BILA:0000122 AAO:0000624 EMAPA:16367 EV:0100094"
<http://purl.obolibrary.org/obo/UBERON_0018544>	"Muscle innervated by the trigeminal nerve (Cranial Nerve V)."	"MFMO:0000072"
<http://purl.obolibrary.org/obo/GO_0006688>	"The chemical reactions and pathways resulting in the formation of glycosphingolipid, a compound with residues of sphingoid and at least one monosaccharide."	
<http://purl.obolibrary.org/obo/GO_0050776>	"Any process that modulates the frequency, rate or extent of the immune response, the immunological reaction of an organism to an immunogenic stimulus."	
<http://purl.obolibrary.org/obo/UBERON_0015061>	"A limb bone or its cartilage or pre-cartilage precursor."	
<http://purl.obolibrary.org/obo/UBERON_0010081>	"An extrahepatic bile duct that has the potential to develop into a common hepatic duct."	"EHDAA2:0000595"
<http://purl.obolibrary.org/obo/GO_1904690>	"Any process that activates or increases the frequency, rate or extent of cytoplasmic translational initiation."	
<http://purl.obolibrary.org/obo/GO_0033684>	"Any process that modulates the frequency, rate or extent of the regulated release of luteinizing hormone."	
<http://purl.obolibrary.org/obo/CL_0000396>	"A hemocyte found in immuno-stimulated larvae."	"FBbt:00001687"
<http://purl.obolibrary.org/obo/UBERON_0004862>	"An alveolus that is part of a left lung [Automatically generated definition]."	"MA:0001777 UMLS:C1708673 EMAPA:19182 NCIT:C49251"
<http://purl.obolibrary.org/obo/GO_0003251>	"Any process that increases the rate, frequency or extent of cell proliferation that contributes to the shaping of a heart valve."	
<http://purl.obolibrary.org/obo/GO_0090105>	"The process whose specific outcome is the progression of a pancreatic E cell over time, from its formation to the mature structure."	
<http://purl.obolibrary.org/obo/NCBITaxon_2301116>		"GC_ID:1"
<http://purl.obolibrary.org/obo/GO_0031338>	"Any process that modulates the frequency, rate or extent of vesicle fusion."	
<http://purl.obolibrary.org/obo/PR_Q99259>	"A glutamate decarboxylase 1 that is encoded in the genome of human."	"UniProtKB:Q99259"
<http://purl.obolibrary.org/obo/CL_1001223>		"KUPO:0001089"
<http://purl.obolibrary.org/obo/CL_4023007>	"A vip GABAergic cortical interneuron with bipolar morphology, with a soma found in L2/3. L2/3 bipolar vip cells have extending axons across all layers (with preferences for layers II/III and Va) and a dendritic tree that is vertically more restricted than deeper layer vip cells and extend fewer dendrites into the layers outside their home layer (location of soma). L2/3 bipolar vip cells have great variability in firing patterns, though most are continuous adapting. L2/3 bipolar vip cells are more depolarized in their resting state, had less fast rectification, and had smaller after hyperpolarization than deeper vip cells."	
<http://purl.obolibrary.org/obo/UBERON_0002199>	"The dermis, epidermis and hypodermis."	"AAO:0000239 galen:Integument FMA:74657 ZFA:0000368 VSAO:0000029 EMAPA:37504 BTO:0000634 Wikipedia:Integument TAO:0000368"
<http://purl.obolibrary.org/obo/GO_1905476>	"Any process that stops, prevents or reduces the frequency, rate or extent of protein localization to membrane."	
<http://purl.obolibrary.org/obo/UBERON_0014538>	"A subdivision of the central canal of the spinal cord along its anterior-posterior axis. This is typically subdivided into cervical, thoracic, lumbar and sacral segments."	"BIRNLEX:717"
<http://purl.obolibrary.org/obo/CL_0002195>	"A stem cell that can give rise to the cells of the liver. The term usually refers to the self-renewing pool of hepatocyte precursors in the adult liver (differently from 'hepatoblast', often used for fetal precursors of hepatocytes)."	"FMA:86577"
<http://purl.obolibrary.org/obo/PR_000001635>	"A vasopressin/oxytocin receptor that is a translation product of the human OXTR gene or a 1:1 ortholog thereof. The preferred ligand is oxytocin."	"IUPHARobj:369"
<http://purl.obolibrary.org/obo/GO_0043086>	"Any process that stops or reduces the activity of an enzyme."	
<http://purl.obolibrary.org/obo/GO_0021517>	"The process whose specific outcome is the progression of the ventral region of the spinal cord over time, from its formation to the mature structure. The neurons of the ventral region of the mature spinal cord participate in motor output."	
<http://purl.obolibrary.org/obo/UBERON_0008196>	"Any muscle organ that is part of a pectoral girdle region."	"FMA:37347"
<http://purl.obolibrary.org/obo/UBERON_0003388>	"A mesothelium that is part of a pericardium [Automatically generated definition]."	"RETIRED_EHDAA2:0001436"
<http://purl.obolibrary.org/obo/CL_1000022>		
<http://purl.obolibrary.org/obo/PR_000021826>	"A VIP peptides that has been processed by proteolytic cleavage."	
<http://purl.obolibrary.org/obo/CL_0000242>	"A modified epidermal cell located in the stratum basale. They are found mostly in areas where sensory perception is acute. Merkel cells are closely associated with an expanded terminal bulb of an afferent myelinated nerve fiber."	"FMA:70548"
<http://purl.obolibrary.org/obo/GO_0003158>	"The process whose specific outcome is the progression of an endothelium over time, from its formation to the mature structure. Endothelium refers to the layer of cells lining blood vessels, lymphatics, the heart, and serous cavities, and is derived from bone marrow or mesoderm. Corneal endothelium is a special case, derived from neural crest cells."	
<http://purl.obolibrary.org/obo/GO_0060066>	"The reproductive developmental process whose specific outcome is the progression of an oviduct over time, from its formation to the mature structure. An oviduct is a tube through which an ova passes from the ovary to the uterus, or from the ovary to the outside of the organism."	
<http://purl.obolibrary.org/obo/GO_0060460>	"The process in which anatomical structures of the left lung are generated and organized."	
<http://purl.obolibrary.org/obo/CL_1001220>		"KUPO:0001086"
<http://purl.obolibrary.org/obo/GO_0060324>	"The biological process whose specific outcome is the progression of a face from an initial condition to its mature state. The face is the ventral division of the head."	
<http://purl.obolibrary.org/obo/GO_0044255>	"The chemical reactions and pathways involving lipids, as carried out by individual cells."	
<http://purl.obolibrary.org/obo/GO_0061194>	"The process in which the anatomical structures of the taste bud are generated and organized. The taste bud is a specialized area of the tongue that contains taste receptors."	
<http://purl.obolibrary.org/obo/GO_0072665>	"A process in which a protein is transported to, or maintained at, a location in a vacuole."	
<http://purl.obolibrary.org/obo/UBERON_8440004>	"One or a subset of adjacent layers of the neocortex."	
<http://purl.obolibrary.org/obo/GO_0045202>	"The junction between an axon of one neuron and a dendrite of another neuron, a muscle fiber or a glial cell. As the axon approaches the synapse it enlarges into a specialized structure, the presynaptic terminal bouton, which contains mitochondria and synaptic vesicles. At the tip of the terminal bouton is the presynaptic membrane; facing it, and separated from it by a minute cleft (the synaptic cleft) is a specialized area of membrane on the receiving cell, known as the postsynaptic membrane. In response to the arrival of nerve impulses, the presynaptic terminal bouton secretes molecules of neurotransmitters into the synaptic cleft. These diffuse across the cleft and transmit the signal to the postsynaptic membrane."	"NIF_Subcellular:sao914572699 Wikipedia:Chemical_synapse"
<http://purl.obolibrary.org/obo/GO_1902077>	"Any process that stops, prevents or reduces the frequency, rate or extent of lateral motor column neuron migration."	
<http://purl.obolibrary.org/obo/GO_0050976>	"The series of events involved in the perception of touch in which a mechanical stimulus is received and converted into a molecular signal."	
<http://purl.obolibrary.org/obo/GO_0019884>	"The process in which an antigen-presenting cell expresses antigen (peptide or lipid) of exogenous origin on its cell surface in association with an MHC protein complex."	
<http://purl.obolibrary.org/obo/CL_1001221>		"KUPO:0001087"
<http://purl.obolibrary.org/obo/GO_1903944>	"Any process that stops, prevents or reduces the frequency, rate or extent of hepatocyte apoptotic process."	
<http://purl.obolibrary.org/obo/NCBITaxon_33554>		"GC_ID:1"
<http://purl.obolibrary.org/obo/UBERON_0009970>	"An epithelium that is part of a pancreatic duct."	"EFO:0002556 FMA:67681"
<http://purl.obolibrary.org/obo/PR_000015665>	"A protein that is a translation product of the human SST gene or a 1:1 ortholog thereof."	
<http://purl.obolibrary.org/obo/GO_0042995>	"A prolongation or process extending from a cell, e.g. a flagellum or axon."	
<http://purl.obolibrary.org/obo/GO_0039011>	"The process in which the anatomical structures of a pronephric nephron proximal tubule are generated and organized. A pronephric nephron tubule is an epithelial tube that is part of the pronephros."	
<http://purl.obolibrary.org/obo/GO_0031965>	"Either of the lipid bilayers that surround the nucleus and form the nuclear envelope; excludes the intermembrane space."	"NIF_Subcellular:sao1687101204"
<http://purl.obolibrary.org/obo/GO_0072305>	"Any process that reduces the occurrence or rate of mesenchymal stem cell death by apoptotic process that contributes to the shaping of the nephron in the metanephros."	
<http://purl.obolibrary.org/obo/GO_0072070>	"The process whose specific outcome is the progression of the loop of Henle over time, from its formation to the mature structure. The loop of Henle is a nephron tubule that connects the proximal convoluted tubule to the distal convoluted tubule."	
<http://purl.obolibrary.org/obo/PR_000001380>	"A protein that is a translation product of the human IL2RA gene or a 1:1 ortholog thereof."	"IUPHARobj:1695 PIRSF:PIRSF001954"
<http://purl.obolibrary.org/obo/CL_1001580>	"A glial cell that is part of the hippocampus."	"CALOHA:TS-1257"
<http://purl.obolibrary.org/obo/GO_2000383>	"Any process that modulates the frequency, rate or extent of ectoderm development."	
<http://purl.obolibrary.org/obo/UBERON_0003501>	"A blood vessel that is part of a retina [Automatically generated definition]."	"XAO:0004153 EMAPA:36520 GAID:509 MA:0001317 MESH:D012171 SCTID:280692003"
<http://purl.obolibrary.org/obo/GO_0090168>	"The reformation of the Golgi following its breakdown and partitioning contributing to Golgi inheritance."	
<http://purl.obolibrary.org/obo/UBERON_0001073>	"A point along the course of the gastrointestinal tract where the small intestine (ileum) ends as it opens into the cecal portion of the large intestine; occurs usually within the iliac fossa, demarcated internally as the ileocecal orifice."	"SCTID:264021000 FMA:11338 MA:0000332 EMAPA:37601"
<http://purl.obolibrary.org/obo/CL_4033051>	"A parasol ganglion cell that depolarizes in response to decreased light intensity in the center of its receptive field. The majority of input that this cell receives comes from DB3a bipolar cells."	
<http://purl.obolibrary.org/obo/UBERON_0010543>	"The subdivision of the skeleton that consists of all the skeletal elements at the distalmost end of the autopodium - i.e. the bones of the digits or their cartilaginous precursors[VSAO,modified]."	"VSAO:0005028 FMA:231315"
<http://purl.obolibrary.org/obo/CL_1000427>	"A chromaffin cell that is part of the adrenal cortex."	"FMA:69795"
<http://purl.obolibrary.org/obo/GO_0051547>	"Any process that modulates the frequency, rate or extent of keratinocyte migration."	
<http://purl.obolibrary.org/obo/GO_0021549>	"The process whose specific outcome is the progression of the cerebellum over time, from its formation to the mature structure. The cerebellum is the portion of the brain in the back of the head between the cerebrum and the pons. In mice, the cerebellum controls balance for walking and standing, modulates the force and range of movement and is involved in the learning of motor skills."	
<http://purl.obolibrary.org/obo/NCBITaxon_451866>		"GC_ID:1"
<http://purl.obolibrary.org/obo/GO_0003227>	"The process in which the anatomical structures of the right ventricular myocardium are generated and organized."	
<http://purl.obolibrary.org/obo/GO_0002088>	"The process whose specific outcome is the progression of the lens over time, from its formation to the mature structure. The lens is a transparent structure in the eye through which light is focused onto the retina. An example of this process is found in Mus musculus."	
<http://purl.obolibrary.org/obo/GO_0042391>	"Any process that modulates the establishment or extent of a membrane potential, the electric potential existing across any membrane arising from charges in the membrane itself and from the charges present in the media on either side of the membrane."	
<http://purl.obolibrary.org/obo/GO_1900204>	"Any apoptotic process that is involved in metanephric collecting duct development."	
<http://purl.obolibrary.org/obo/UBERON_0034921>	"An multicellular anatomical structure that has subparts of multiple organs as a part."	"CARO:0020001"
<http://purl.obolibrary.org/obo/GO_1904003>	"Any process that stops, prevents or reduces the frequency, rate or extent of sebum secreting cell proliferation."	
<http://purl.obolibrary.org/obo/GO_1904340>	"Any process that activates or increases the frequency, rate or extent of dopaminergic neuron differentiation."	
<http://purl.obolibrary.org/obo/GO_0002085>	"Any process that prevents the activation of neuroepithelial cell differentiation. Neuroepithelial cell differentiation is the process in which epiblast cells acquire specialized features of neuroepithelial cells."	
<http://purl.obolibrary.org/obo/UBERON_0003604>	"The ring-shaped cartilaginous structures that support the trachea."	"SCTID:278979006 MA:0001857 NCIT:C49304 Wikipedia:Tracheal_rings UMLS:C1710456 EMAPA:35875 EMAPA:18699 FMA:7434"
<http://purl.obolibrary.org/obo/CL_0007012>	"Odontoblast that non-terminally differentiated, located in the odontogenic papilla and dentine tissue, and transforms from a odontoblast cell."	
<http://purl.obolibrary.org/obo/PR_000001892>	"A protein that is a translation product of the human CD33 gene or a 1:1 ortholog thereof."	"IUPHARobj:2601"
<http://purl.obolibrary.org/obo/UBERON_0004225>	"A portion of smooth muscle tissue that is part of a respiratory system [Automatically generated definition]."	"MA:0001830 BTO:0001660 EMAPA:35734"
<http://purl.obolibrary.org/obo/UBERON_0001146>	"A vein that drains the adrenal gland."	"EHDAA2:0001966 Wikipedia:Suprarenal_vein SCTID:278194009 MA:0002081 MA:0002229 EHDAA:8731 UMLS:C0226717 FMA:14348 NCIT:C53129"
<http://purl.obolibrary.org/obo/GO_0060267>	"Any process that increases the rate frequency or extent of a phase of elevated metabolic activity, during which oxygen consumption increases; this leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals."	
<http://purl.obolibrary.org/obo/GO_0002631>	"Any process that modulates the frequency, rate, or extent of granuloma formation."	
<http://purl.obolibrary.org/obo/UBERON_0034933>	"Any organ component layer that consists of smooth muscle tissue."	
<http://purl.obolibrary.org/obo/UBERON_0001286>	"A narrow chalice-shaped cavity between the glomerular and capsular epithelium of the glomerular capsule of the kidney[TFD]. Between the visceral and parietal layers, into which the filtrate enters after passing through the podocytes' filtration slits[WP]. luminal region between the glomerular capsule visceral and parietal layers, into which filtrate enters after passing through the filtration barrier from the glomerular capillaries[MP]."	"NCIT:C33840 TAO:0005312 FMA:17676 UMLS:C0227643 EMAPA:27985 Wikipedia:Bowman's_space TAO:0005283 ZFA:0005312 ZFA:0005283 MA:0001664 SCTID:244284006 EMAPA:28263"
<http://purl.obolibrary.org/obo/GO_0110095>	"Any process carried out at the cellular level that reduces or removes the toxicity of an aldehyde. These may include transport of aldehydes away from sensitive areas and to compartments or complexes whose purpose is sequestration of the toxic substance."	
<http://purl.obolibrary.org/obo/UBERON_0012375>	"A layer of tissue between the muscularis and serosa."	"SCTID:2255006 Wikipedia:Subserosa UMLS:C0225334 FMA:45636 NCIT:C94494"
<http://purl.obolibrary.org/obo/GO_0043559>	"Binding to insulin, a polypeptide hormone produced by the islets of Langerhans of the pancreas in mammals, and by the homologous organs of other organisms."	
<http://purl.obolibrary.org/obo/GO_1901610>	"Any process that activates or increases the frequency, rate or extent of vesicle transport along microtubule."	
<http://purl.obolibrary.org/obo/GO_0061855>	"Any process that stops, prevents, or reduces the frequency, rate or extent of neuroblast migration."	
<http://purl.obolibrary.org/obo/GO_2000832>	"Any process that stops, prevents or reduces the frequency, rate or extent of steroid hormone secretion."	
<http://purl.obolibrary.org/obo/CL_1000300>	"A fibroblast that is part of the outer membrane of prostatic capsule."	"FMA:261273"
<http://purl.obolibrary.org/obo/GO_0045229>	"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of external structures that lie outside the plasma membrane and surround the entire cell."	
<http://purl.obolibrary.org/obo/CL_0000888>	"A lymph node macrophage found in the cortex of lymph nodes, in particular in and around the germinal centers, and that participates in phagocytosis of apoptotic B cells from the germinal centers."	
<http://purl.obolibrary.org/obo/PR_000002062>	"A CSF-1/PDGF receptor-type tyrosine-protein kinase that is a translation product of the human CSF1R gene or a 1:1 ortholog thereof."	"PIRSF:PIRSF500947 IUPHARobj:1806"
<http://purl.obolibrary.org/obo/UBERON_0037094>		"FMA:66284"
<http://purl.obolibrary.org/obo/GO_0003432>	"The growth of a growth plate cartilage chondrocyte, where growth contributes to the shaping of the chondrocyte over time."	
<http://purl.obolibrary.org/obo/UBERON_8410016>	"The anatomical junction between the descending colon and the sigmoid colon."	
<http://purl.obolibrary.org/obo/UBERON_0004228>	"A portion of smooth muscle tissue that is part of a urinary bladder [Automatically generated definition]."	"CALOHA:TS-1087 BTO:0001849 MA:0001697 EMAPA:37791"
<http://purl.obolibrary.org/obo/GO_0003352>	"Any process that modulates the rate, frequency, or extent of cilium movement, the directed, self-propelled movement of a cilium."	
<http://purl.obolibrary.org/obo/GO_0002317>	"The process in which a B cell acquires the specialized features of a plasma cell. A plasma cell is a lymphocyte which develops from a B cell and produces high amounts of antibody."	
<http://purl.obolibrary.org/obo/CL_0000855>	"Hair cell is a mechanoreceptor cell that is sensitive to movement of the hair-like projections (stereocilia and kinocilia) which relay the information centrally in the nervous system."	"BTO:0004744"
<http://purl.obolibrary.org/obo/PR_000005460>	"A nicotinic acetylcholine receptor protein that is a translation product of the human CHRNA7 gene or a 1:1 ortholog thereof."	"IUPHARobj:468"
<http://purl.obolibrary.org/obo/GO_1903251>	"The process in which a relatively unspecialized cell acquires the specialized features of a multi-ciliated epithelial cell."	
<http://purl.obolibrary.org/obo/GO_0001743>	"The initial developmental process that will lead to the formation of an eye."	
<http://purl.obolibrary.org/obo/CL_0000132>	"An hexagonal, flattened, mitochondria-rich endothelial cell that forms a monolayer on the posterior surface of the cornea (the corneal endothelium). Corneal endothelial cells are derived from the neural crest and are responsible for keeping the cornea transparent by maintaining the tissue in a semi-dry state through the action of their ionic pumps and tight junction barrier."	"FMA:70614 CALOHA:TS-0172"
<http://purl.obolibrary.org/obo/UBERON_0002323>	"The cavity within the body of all animals higher than the coelenterates and certain primitive worms, formed by the splitting of the embryonic mesoderm into two layers. In mammals it forms the peritoneal, pleural, and pericardial cavities."	"RETIRED_EHDAA2:0003186 FMA:85006 UMLS:C0333343 SCTID:361348008 BTO:0001707 AEO:0000186 TAO:0001438 galen:BodyCavity ZFA:0001438 NCIT:C25444 EHDAA2:0000267"
<http://purl.obolibrary.org/obo/UBERON_8300000>	"A zone of skin that is part of a scalp."	"FMA:24757"
<http://purl.obolibrary.org/obo/GO_0001705>	"The formation of ectoderm during gastrulation."	
<http://purl.obolibrary.org/obo/UBERON_0002326>	"A lamina propria that is part of a urethra [Automatically generated definition]."	"FMA:85276 MA:0001689 EMAPA:37785"
<http://purl.obolibrary.org/obo/CL_1000854>	"A blood vessel cell that is part of a kidney."	"KUPO:0001014"
<http://purl.obolibrary.org/obo/CL_0009111>	"A germinal center B cell found in a lymph node germinal center light zone."	
<http://purl.obolibrary.org/obo/GO_0032943>	"The expansion of a mononuclear cell population by cell division. A mononuclear cell is a leukocyte with a single non-segmented nucleus in the mature form."	
<http://purl.obolibrary.org/obo/GO_0014733>	"Any process in which skeletal muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors. These adaptive events occur in both muscle fibers and associated structures (motoneurons and capillaries), and they involve alterations in regulatory mechanisms, contractile properties and metabolic capacities."	
<http://purl.obolibrary.org/obo/GO_1902024>	"The directed movement of a L-histidine into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."	
<http://purl.obolibrary.org/obo/GO_0010936>	"Any process that decreases the rate, frequency or extent of macrophage cytokine production. Macrophage cytokine production is the appearance of a chemokine due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."	
<http://purl.obolibrary.org/obo/GO_0072016>	"The process whose specific outcome is the progression of a glomerular parietal epithelial cell over time, from its formation to the mature structure. Glomerular parietal epithelial cells are specialized epithelial cells that form tight junctions as a barrier to protein transport."	
<http://purl.obolibrary.org/obo/GO_0039022>	"The process whose specific outcome is the progression of the pronephric duct over time, from its formation to the mature structure. The pronephric duct collects the filtrate from the pronephric tubules and opens to the exterior of the pronephric kidney."	
<http://purl.obolibrary.org/obo/CL_4040003>	"Precursor of type II pneumocyte. These cells do not have lamellar bodies, which are a marker of type II pneumocyte maturity."	
<http://purl.obolibrary.org/obo/CL_4033024>	"A basal cell that is part of a duct of an airway submucosal gland."	
<http://purl.obolibrary.org/obo/GO_0043031>	"Any process that stops, prevents, or reduces the frequency, rate or extent of macrophage activation."	
<http://purl.obolibrary.org/obo/GO_0045064>	"The process in which a relatively unspecialized T cell acquires specialized features of a T-helper 2 (Th2) cell. A Th2 cell is a CD4-positive, alpha-beta T cell that has the phenotype GATA-3-positive and produces interleukin-4."	
<http://purl.obolibrary.org/obo/UBERON_0016570>		"FMA:68861 http://neurolex.org/wiki/Category:Rexed_spinal_cord_parcellation_scheme_region Wikipedia:Rexed_laminae"
<http://purl.obolibrary.org/obo/GO_0021626>	"A developmental process, independent of morphogenetic (shape) change, that is required for the central nervous system to attain its fully functional state. The central nervous system is the core nervous system that serves an integrating and coordinating function. In vertebrates it consists of the brain and spinal cord. In those invertebrates with a central nervous system it typically consists of a brain, cerebral ganglia and a nerve cord."	
<http://purl.obolibrary.org/obo/GO_0045632>	"Any process that stops, prevents, or reduces the frequency, rate or extent of mechanoreceptor differentiation."	
<http://purl.obolibrary.org/obo/GO_0043535>	"Any process that modulates the frequency, rate or extent of the migration of the endothelial cells of blood vessels."	
<http://purl.obolibrary.org/obo/CL_0000038>	"A progenitor cell committed to the erythroid lineage."	"BTO:0004911"
<http://purl.obolibrary.org/obo/CHEBI_23965>		
<http://purl.obolibrary.org/obo/GO_0030917>	"The process whose specific outcome is the progression of the midbrain-hindbrain boundary over time, from its formation to the mature structure. The midbrain-hindbrain domain of the embryonic brain is comprised of the mesencephalic vesicle and the first rhombencephalic vesicle at early somitogenesis stages."	
<http://purl.obolibrary.org/obo/GO_0051138>	"Any process that activates or increases the frequency, rate or extent of natural killer T cell differentiation."	
<http://purl.obolibrary.org/obo/GO_2000062>	"Any process that stops, prevents, or reduces the frequency, rate or extent of ureter smooth muscle cell differentiation."	
<http://purl.obolibrary.org/obo/UBERON_0004650>	"A keratinized stratified squamous epithelium that is part of a tongue."	"MA:0002787 FMA:74865"
<http://purl.obolibrary.org/obo/UBERON_0005080>	"The portion of the ureteric bud tube that contributes to the morphogenesis of the metanephros[GO]."	
<http://purl.obolibrary.org/obo/CL_0002138>	"A endothelial cell of a lymphatic vessel. The border of the oak leaf-shaped endothelial cell of initial lymphatics are joined by specialized buttons. The discontinuous feature of buttons distinguishes them from zippers in collecting lymphatics, but both types of junctions are composed of proteins typical of adherens junctions and tight junctions found in the endothelium of blood vessels. Buttons seal the sides of flaps of the oak leaf-shaped endothelial cell, leaving open the tips of flaps as routes for fluid entry without disassembly and reformation of intercellular junctions."	"FMA:68458 BTO:0004167"
<http://purl.obolibrary.org/obo/CL_0002240>	"A fibroblast in the bone marrow."	"FMA:84377"
<http://purl.obolibrary.org/obo/GO_0048608>	"The reproductive developmental process whose specific outcome is the progression of somatic structures that will be used in the process of creating new individuals from one or more parents, from their formation to the mature structures."	
<http://purl.obolibrary.org/obo/UBERON_0001120>	"A lobe of thyroid gland that is in the left side of a thyroid gland."	"FMA:13369 VHOG:0000734 UMLS:C0229582 SCTID:170784008 MA:0000728 NCIT:C32973 EHDAA2:0000965 EMAPA:18197"
